predicted forward vel,predicted angular vel
9.276323,0.015412309
9.211125,0.025327224
9.433692,0.021371897
9.460058,0.017971113
9.478611,0.012464016
9.262798,0.04336805
9.1986065,0.055907063
9.085352,0.054957084
9.416235,0.035920903
9.247242,0.04428619
9.196236,0.030491494
8.962145,0.031529594
8.970017,0.012636056
8.854443,0.0027853437
8.946587,-0.013073016
8.984274,0.011074481
8.758299,0.036355197
8.55237,0.07682752
8.605787,0.06286999
8.730799,0.017174363
8.789429,-0.00022134557
8.641355,-0.008277142
8.190842,-0.032785952
8.073778,-0.01982945
8.494001,-0.024749262
8.835167,0.016691906
8.256913,0.08772533
8.426134,0.014467131
8.389432,0.0050100535
8.297333,-0.035597555
8.247347,-0.048836507
8.159983,-0.034867965
8.115511,-0.036197387
8.210913,0.0010348074
8.139525,0.011231618
8.399484,0.015787713
8.555054,-0.008604955
8.60622,-0.019348258
8.629988,-0.0046390146
8.759945,-0.003453808
8.834286,-0.02188353
8.643255,-0.033676222
8.619026,-0.04189665
8.91567,-0.025148341
8.721955,-0.028997092
8.700451,-0.02986248
8.460865,-0.027499584
8.445219,-0.023574477
8.51401,-0.027325613
8.340775,-0.023417717
8.342312,-0.022187112
8.191357,-0.028574651
8.307289,-0.03741143
8.376005,-0.045496657
8.113685,-0.047878936
8.411732,-0.0271008
8.021759,-0.055026695
8.20775,-0.033438496
8.135693,-0.010591866
7.887262,-0.034688868
8.679678,-0.03584385
8.407323,-0.04054459
8.29428,-0.02877088
8.203108,-0.04729361
8.233913,-0.035548598
8.167606,-0.037074693
8.169422,-0.019867947
8.076125,-0.012210552
8.263168,-0.013336824
7.8864894,-0.019672623
7.787097,0.015167071
7.8186603,0.01893095
7.7971144,0.025111469
7.4082355,0.037872434
7.6129007,0.03090752
7.9401927,-0.006998511
7.61392,0.03978397
7.5269213,0.07003618
7.3532257,0.09490612
7.4080153,0.07322143
7.3697023,0.08741268
7.4357014,0.08246096
7.183832,0.10804607
7.2186975,0.09862292
7.496899,0.0862993
7.3955765,0.07019609
7.449926,0.052945875
7.4733267,0.05274921
7.430415,0.044746153
7.2703285,0.044163443
7.2972517,0.050185353
6.993538,0.06907056
6.8329144,0.057940036
6.8572025,0.04880727
6.74353,0.065025315
6.5388117,0.052326158
6.588023,0.03623078
6.5987964,0.053367592
6.654581,0.034926753
6.6069665,0.06254082
6.5679607,0.0634581
6.6758647,0.07190035
6.5288906,0.061953984
6.366983,0.063733436
6.314824,0.0505575
6.3194194,0.03070949
6.3746376,0.03227859
6.4229984,0.050969727
6.4749703,0.047297694
6.4414396,0.058885425
6.4173803,0.06571974
6.35612,0.06864556
6.454378,0.08445647
6.4578285,0.09158407
6.29177,0.11202119
6.212251,0.13328438
6.237523,0.12615602
6.109208,0.13320233
5.9640703,0.12600465
6.006222,0.12083361
5.864153,0.12857746
5.615655,0.1706313
5.724262,0.17035984
5.940975,0.13749227
6.165268,0.10105884
6.221719,0.081120774
6.157894,0.06586802
6.120519,0.06165704
6.10838,0.048741102
6.3199415,0.021960447
6.2806325,0.033277526
6.2098355,0.048538767
6.1529837,0.054074883
6.262871,0.03362617
6.1861553,0.046171874
6.2087655,0.04552248
6.263131,0.03842055
6.4384775,0.039191574
6.3157287,0.05823557
6.317074,0.06461082
6.290568,0.074838705
6.3071613,0.07844101
6.403573,0.07399807
6.4814878,0.069834016
6.5701246,0.054456383
6.6007614,0.042194977
6.721454,0.0014329338
6.875865,-0.0059825573
6.8060026,-0.007543804
6.9074516,-0.0065861642
6.874114,0.001844937
6.845559,-0.008217188
6.9229956,-0.036671497
6.867665,-0.055264086
6.9322567,-0.05517821
6.995573,-0.079283535
6.8567257,-0.04127612
6.9013762,-0.05019339
7.1228247,-0.11019018
7.0541,-0.040983446
7.0638285,-0.049668804
7.0097294,-0.009079022
7.087178,-0.004563771
7.3009615,-0.007170668
7.2399406,-0.011117768
7.1475663,-0.0028472487
7.0035415,0.0021649813
6.91829,0.01321972
6.769096,0.025390606
6.767867,0.018152878
7.1377516,0.023565935
7.2562075,0.018087951
7.2033515,0.019311149
7.2692537,0.023259204
7.346511,0.02656134
7.4040465,0.028217785
7.39095,0.023373906
7.4316597,0.025368161
7.489297,0.025283735
7.38548,0.048324704
7.2777996,0.047584705
7.3375707,0.04755017
7.314558,0.026011556
7.1543617,0.011990329
7.206089,-0.017857885
7.2333293,0.002425665
7.1905293,0.01959551
7.2207947,0.02548294
7.3717585,0.0582126
7.459753,0.0525667
7.449666,0.042121507
7.5516834,0.031085301
7.567872,0.01397349
7.6333838,0.008699948
7.6467333,0.010289796
7.627727,0.012091111
7.712178,0.010907752
7.6308517,0.0061150873
7.5837626,0.007397405
7.6592407,0.009545924
7.7074685,0.0032767467
7.805136,0.0032699537
7.458849,0.0037737442
7.5715027,-0.00037758052
7.6043715,0.0033197394
7.773215,0.013868674
7.7405176,0.010576632
7.664558,0.015989974
7.6109195,0.02006305
7.666559,0.020255448
7.6328883,0.022798495
7.5196066,0.01876748
7.4581537,0.018250987
7.4881124,0.01938787
7.492334,0.01950407
7.4627485,0.025796846
7.507706,0.025557466
7.6901355,0.04002474
7.7343054,0.052680418
7.7184334,0.035645656
7.6843147,0.021974709
7.6402006,0.018084208
7.649687,0.014188115
7.726636,0.016303852
7.7024884,0.014864411
7.6251884,0.013660809
7.5771017,0.015699178
7.703223,0.020191237
7.763737,0.017747134
7.794259,0.01690402
7.7597604,0.015670437
7.774635,0.013840292
7.7619514,0.011240863
7.74916,0.026825111
7.7913303,0.014442425
7.930658,0.006651718
8.106783,-0.0048520695
8.1286,-0.011933187
7.963401,-0.005623849
7.826712,0.0062250877
7.881202,0.0073081907
7.97252,0.015441067
8.022455,0.0044543194
7.9474335,0.011195341
7.920618,-0.0010066573
7.9465933,0.012888639
7.9023776,0.0140997525
7.91597,0.01111575
7.753793,0.0058677467
7.6811075,0.0029295534
7.8145294,-0.013285272
7.629115,-0.013865391
7.8981547,-0.0051427186
7.9454255,-0.060691997
7.9216895,-0.041183688
7.984159,-0.05168215
7.8881826,-0.07075322
7.8054924,-0.045995593
7.729614,-0.029758433
7.678829,-0.025345089
7.8116283,-0.030765722
7.783555,0.0031389818
7.74509,-0.03708297
7.8415313,-0.040663883
7.7981844,-0.050414443
7.9651756,-0.055001125
8.0379715,-0.07766345
8.016136,-0.08674649
7.883081,-0.009659383
7.9269686,0.031491764
8.110043,0.06173875
8.301258,0.06365148
8.457216,0.06304424
8.474435,0.058756784
8.244869,0.056037836
8.22093,0.06024403
8.2036915,0.06686878
8.2919235,0.04655072
8.24015,0.027049072
8.268448,0.020065488
8.396834,0.02243378
8.583003,0.015161753
8.613037,0.0049157524
8.742933,0.0023380062
8.81123,-0.00073256716
8.677121,-0.004758464
8.783688,-0.005261002
8.843945,0.011591203
8.872679,0.027835809
8.780146,0.050798945
8.661472,0.0341846
8.726394,0.030607468
8.652647,0.04927697
8.757111,0.07195942
8.693075,0.097033806
8.749231,0.14226052
8.853231,0.13191295
9.063866,0.14678909
9.054728,0.15061758
9.156996,0.091002665
9.170066,0.07750231
9.240715,0.03194072
9.14399,0.010205679
9.13814,-0.0020008944
9.195866,0.0017654151
9.121649,-0.0050147176
9.102741,0.0056953523
9.303984,0.056746602
9.215217,0.06621485
9.078402,0.05638644
9.138939,0.045433156
9.14319,0.04500131
9.048161,0.061031632
9.045181,0.08578219
9.21624,0.06976569
9.321175,0.0508904
9.083782,0.03789825
9.022943,0.060552455
9.081455,0.06125944
9.04475,0.05773457
9.118162,0.06730994
9.164103,0.037217177
8.944786,-0.0029337462
9.184607,0.0024520056
9.131199,-0.009564241
9.0349865,-0.0074401107
8.778666,-0.04075125
8.486864,-0.049204826
8.827055,-0.04379973
8.969605,-0.05611834
9.160744,-0.051178403
9.336792,-0.054658413
9.285547,-0.068732634
9.31691,-0.06711339
9.442194,-0.0875256
9.123899,-0.1311575
9.283826,-0.14159007
9.409631,-0.12509842
9.485111,-0.10056414
9.580446,-0.10194723
9.62477,-0.102830686
9.470737,-0.08540138
9.455313,-0.05660215
9.471252,-0.07254872
9.705397,-0.0766907
9.802488,-0.055971213
9.488662,-0.043869182
9.53607,-0.022040369
9.637083,0.0039183963
9.559811,-0.012246497
9.592958,-0.0060562827
9.691973,-0.009164648
9.82149,0.019120386
9.707228,0.026467852
9.525485,0.023821034
9.570192,0.012243119
9.856787,-0.0038271863
9.699198,-0.0031643398
9.795223,-0.007118374
9.720863,-0.009291884
9.8620615,-0.017410016
9.710552,0.01325793
9.717302,0.020008087
9.719101,0.0061155288
9.675068,0.006615526
9.796951,0.014574635
9.947475,0.04611884
10.0012,0.050630555
10.049713,0.01122698
10.212845,0.01133463
9.837439,-0.021910304
9.688459,-0.027630115
9.622325,0.0012816628
9.74538,-0.0072097816
9.552269,-0.0006153155
9.27276,0.013704072
9.36318,0.02826554
9.59423,0.05410421
9.702772,0.05686131
9.711369,0.006640272
9.6960335,-0.054688126
9.948591,-0.05805338
9.97225,-0.0628501
10.009932,-0.08795421
9.955808,-0.09491287
9.907152,-0.07785931
9.839723,-0.084822446
9.643372,-0.08239112
9.375828,-0.038731232
8.711298,0.024294069
9.118532,0.03463681
9.02433,0.06717573
8.775713,0.048415743
8.78879,0.05058688
8.978962,0.04391715
8.857803,0.043946907
8.661231,0.09761971
8.628479,0.09191485
8.569944,0.0524055
8.271957,0.0030725542
8.24316,0.0005128253
7.9602423,-0.00093162805
7.685939,-0.0036563333
7.882401,-0.00897382
7.676161,-0.013041005
7.4406805,-0.019553961
7.4135323,-0.018819986
7.1143303,-0.020613829
7.1612964,-0.017023517
7.197195,-0.016722495
7.1133947,-0.012897931
6.866579,-0.020753423
6.7527294,-0.01609212
6.6525254,-0.013169862
6.7033234,-0.027309472
7.0718946,-0.0153492335
7.1990786,0.0016401857
7.06834,-0.0076174047
7.152299,0.009034682
7.1659784,-0.015749315
7.214284,-0.028759314
7.16905,-0.025204448
7.167961,-0.024095776
7.1049347,-0.023934683
7.2669077,-0.04085046
7.2358665,-0.01664071
7.265103,-0.045871302
7.6030293,-0.06795964
7.5593233,-0.057478845
7.687098,-0.04302539
7.7435446,-0.048485994
7.8747573,-0.05392246
7.8713903,-0.023246532
7.8609824,-0.0056580417
7.761443,0.015766004
7.7130857,-0.021283558
7.5436754,-0.08755877
7.463299,-0.099157676
7.391904,-0.09335096
7.151662,-0.08855299
7.265149,-0.10086329
7.2234735,-0.122556224
7.124256,-0.09808417
7.2969303,-0.07999875
7.0857024,-0.07772407
7.2085257,-0.11859779
7.204674,-0.14487553
7.305032,-0.13500063
7.17383,-0.14553425
6.656752,-0.1572892
7.1798162,-0.12631409
7.3647223,-0.14407071
7.505389,-0.17575593
7.414487,-0.13873394
7.289269,-0.12535419
7.1376576,-0.044835955
6.995916,-0.022501895
7.1790576,0.0006273072
7.2689605,-0.00079432316
7.1071715,0.017795522
7.3948503,-0.009029731
7.4547844,-0.024138851
7.304162,-0.021834148
7.3517065,0.00067741703
7.8989787,0.0039373823
7.48079,0.0035741534
7.6350155,0.0035413876
7.6684437,0.008009326
7.6707087,0.0050626844
7.932653,0.0068860976
8.120063,0.0057980027
7.503436,-0.048637293
7.322585,-0.058362275
7.380124,-0.015022643
7.3847494,-0.016559487
7.1227503,-0.032031648
7.0998764,-0.042396747
6.765532,-0.049399152
7.1088037,-0.043479443
7.115492,-0.06062679
6.9947124,-0.07855265
6.662781,-0.12518357
6.5144415,-0.16943306
6.393799,-0.16802104
6.0851054,-0.14598148
5.9960957,-0.16676976
5.929176,-0.22501056
5.818702,-0.23824088
5.7545834,-0.24413075
5.576826,-0.2801999
5.2969174,-0.26119456
5.1561146,-0.2176737
5.1499968,-0.18659402
4.726944,-0.12118608
3.9408877,-0.048444323
3.649562,0.0019337628
3.3944292,-0.007332949
3.3881001,-0.08908461
3.1120453,-0.11357951
2.8705378,-0.07260647
2.479272,-0.01545381
2.532419,-0.10784441
2.3564143,-0.09762336
2.1639743,-0.067783065
2.2572904,-0.08280063
1.9938413,-0.0441396
1.9236143,-0.038566805
1.7409627,-0.012584025
1.6153142,0.033324502
1.6054306,0.051958524
1.5812173,0.027730098
1.709888,0.06758455
1.6596508,0.057084188
1.5989008,0.052231155
1.6408315,0.069365814
1.6690025,0.07179349
1.7382631,0.079781
1.8086476,0.07287372
1.8215569,0.06778856
1.8981965,0.089030206
2.0651834,0.09472144
2.0870204,0.09456807
2.1012006,0.088094756
2.1966994,0.11662535
2.2003784,0.13566786
2.432133,0.17561844
2.476212,0.17254551
2.4788322,0.21520115
2.6287587,0.2175773
2.6876228,0.22621994
2.8234143,0.21852048
2.9850519,0.18896668
2.8925743,0.2398176
3.0126934,0.2747693
3.076687,0.29100972
3.04531,0.29221794
3.1384144,0.3041729
3.415022,0.30647448
3.5671787,0.26755914
3.6842427,0.26094487
3.8954139,0.28444153
4.111099,0.2934228
4.4943204,0.27838117
4.8877344,0.28793633
5.068655,0.2823115
5.3490086,0.28039795
5.4904075,0.27446046
5.804016,0.25677297
5.9861298,0.22245651
5.8592687,0.13615024
5.9202294,0.101227224
5.9560623,0.117573455
6.0903397,0.041675642
6.4926767,0.042535298
6.7643876,0.01917547
6.6160727,0.019116452
6.814827,0.03408113
6.980812,0.024297578
7.165452,0.022282647
7.3036466,0.021302938
7.470953,0.027103601
7.5232315,0.0311197
7.8944306,0.022577543
8.077072,0.021219036
8.101943,0.018211313
8.507741,0.013459183
8.622292,0.011124888
8.659393,0.010242462
8.749441,0.008504145
8.632225,0.0067306273
8.544841,0.0032532327
8.651984,0.0043824073
8.795799,-0.0027253572
8.91762,-0.0025754422
9.226059,-0.008828441
9.374876,-0.011661932
9.467072,-0.014460539
9.635103,-0.019032395
9.62195,-0.010561865
9.828264,0.013240832
9.938841,0.006219915
9.991772,-0.0032982957
10.119213,-0.013390198
10.071449,-0.046242245
10.173636,-0.04593426
10.2206,-0.041810185
10.569519,-0.063268945
10.753193,-0.06901668
10.946548,-0.064309254
10.81937,-0.110095814
11.058338,-0.14964376
10.790486,-0.096560106
10.687611,-0.069651775
10.331036,-0.04525529
10.319525,-0.049262963
10.722263,-0.043650948
10.663574,-0.03724748
10.594425,-0.031242562
10.557764,-0.033370897
10.489702,-0.037733063
10.529284,-0.03336554
10.791887,-0.045414165
10.878876,-0.055237845
10.784352,-0.0514
10.559681,-0.0504442
10.700369,-0.050443746
10.843696,-0.051349357
10.977243,-0.098164335
11.381687,-0.12849513
11.178857,-0.1550554
10.98122,-0.1669061
10.301584,-0.17957091
10.176043,-0.21734212
10.479889,-0.18144085
10.517232,-0.15869746
10.603371,-0.13976385
10.76729,-0.11153899
10.941809,-0.078215316
10.941303,-0.06051132
11.013137,-0.04644619
10.914181,-0.053840473
11.324974,-0.01908323
11.403666,-0.04767818
11.556402,-0.023756215
11.540892,-0.07699151
11.791496,-0.0027603135
12.002529,-0.06865066
12.072119,-0.046887085
12.53516,0.0014588702
12.776123,-0.05270905
12.572887,-0.04278756
12.84716,-0.037809797
12.768099,-0.102251545
12.518108,-0.06864688
12.456095,-0.045900613
12.63541,-0.026994811
12.888153,0.0055834623
12.972971,0.026372666
13.160629,0.04303427
13.2307205,0.047404073
13.169909,0.03221415
13.19936,0.021038227
13.215004,0.061564982
13.466167,0.023972085
13.719179,-0.03400769
13.743782,-0.031118168
13.5047035,-0.024016114
13.675894,-0.00097145326
13.59293,0.07804027
13.710943,0.07298957
13.682987,0.05807449
13.644638,0.05220811
13.694378,0.035310514
13.895296,-0.024737826
13.521645,-0.037281834
13.500114,-0.03857611
13.473923,-0.03080848
13.7442,-0.022509882
14.231644,-0.037802964
14.373705,-0.035763077
14.59066,-0.017845536
14.470501,-0.028184978
14.539471,-0.027366316
14.4974,-0.0032076556
14.298782,-0.009799667
14.44972,-0.0014840197
14.808386,-0.012457525
14.062681,0.025407676
14.162397,0.04238399
15.014177,0.006038254
15.209345,0.0088837035
15.107897,-0.03394316
14.552095,-0.040078588
14.671637,-0.025008762
14.784855,-0.014890224
14.816467,-0.032961167
14.764399,-0.029628037
14.918283,-0.02349755
15.418295,-0.03505925
14.857416,-0.04779812
14.69408,-0.053155698
14.538771,-0.055904113
14.783628,-0.03527104
14.806549,-0.023816882
14.531982,-0.028092159
14.469654,-0.00069895573
14.439339,0.015691023
14.623407,0.024273839
14.553375,0.014957826
14.715748,0.012584727
14.825106,-0.009162245
14.865335,-0.011813488
14.867029,-0.044088945
14.756351,-0.03646639
14.61643,-0.027663482
14.614782,-0.018001078
14.380762,-0.013051199
14.421814,-0.020752503
14.002874,0.007655602
14.13743,0.009671338
14.214659,0.0061973594
14.348003,0.013405014
14.339973,0.015058182
14.436506,0.014689794
14.39571,0.006154282
14.295858,0.0033884272
14.086182,0.040799856
13.623096,-0.0038709007
13.5999775,0.0089377845
13.640913,0.044974566
13.351046,0.06328501
13.1227665,0.060594574
12.705055,0.032256052
12.301996,0.064762525
12.067595,0.034664333
11.804958,0.06823023
11.230364,0.07084053
11.225546,0.070202895
11.046042,0.05357874
10.074072,0.019829988
9.548994,0.0062705874
9.0233135,-0.009798514
8.902817,-0.020020368
8.385366,-0.027920699
7.9104223,0.0039922195
7.8316827,0.0044306424
7.7464676,-0.010268481
7.4127774,-0.08027941
6.855938,-0.13572331
6.566006,-0.2212048
6.288438,-0.32086945
6.0392256,-0.27448007
5.8121614,-0.33941436
5.915615,-0.33702266
5.915148,-0.1738822
5.610669,-0.12844768
5.533098,-0.29389367
5.6958055,-0.35224015
5.772113,-0.4019376
4.9864693,-0.36668116
4.8530784,-0.36458105
4.9850254,-0.35113084
5.1430206,-0.4073291
4.9037166,-0.53048307
5.2244596,-0.5888381
5.2977715,-0.5072754
5.2884293,-0.49209493
5.1977,-0.5079988
4.9856887,-0.464006
5.067415,-0.3860857
5.2473707,-0.3451387
5.508975,-0.25589108
5.6943474,-0.26475346
5.5132403,-0.234746
5.534803,-0.19529608
5.9477115,-0.26463968
5.8690033,-0.19317326
6.144557,-0.1046602
6.6699886,-0.11604193
7.0516577,-0.05886744
6.852648,-0.049332067
6.7616377,-0.056115262
6.9474783,-0.039777055
7.089086,-0.043120243
7.0324087,-0.042303383
7.1116652,-0.021678759
7.0222673,-0.025414078
7.351575,-0.010420775
7.36112,-0.029386407
7.41178,-0.024565877
7.7697315,-0.021444378
8.086883,-0.013910707
8.3718605,-0.03178571
8.349875,-0.05665768
8.249746,-0.06677177
8.088234,-0.119739726
8.226166,-0.15742353
8.212946,-0.17722462
8.069158,-0.19957791
8.05616,-0.17780496
7.7740564,-0.13080907
7.6121693,-0.14084381
8.064465,-0.10200305
8.241756,-0.09809144
8.268276,-0.103814006
8.259314,-0.08651665
8.292843,-0.09286646
8.406272,-0.08099137
8.510282,-0.07080645
8.483443,-0.041898936
8.814657,-0.045861155
8.947624,-0.059438407
9.368037,-0.039129406
9.270644,-0.05302359
9.280111,-0.021508498
9.42005,-0.01086201
9.522108,-0.0022860318
9.564871,0.007142823
9.470938,0.0047935145
9.3592205,-0.005227143
9.407881,-0.0060576256
9.72913,0.013301667
9.736412,0.024373671
9.666098,0.037359
9.630988,0.02146588
9.835583,0.004567625
9.967665,-0.01809564
9.780186,-0.01665206
9.571356,-0.015716733
9.23988,-0.011636579
9.263857,-0.011580249
9.4390745,0.006775095
9.322172,0.02468376
9.157463,0.027517999
9.212897,0.021609128
9.537521,-0.002219772
9.110079,0.03571904
9.05479,0.0057329964
8.780574,0.03330157
8.523342,0.008810818
8.659319,0.010111778
8.626177,0.050743267
8.280682,0.061180234
8.41187,0.026815472
8.686653,0.028608037
8.420641,0.038386345
7.5371933,0.080115445
7.3783035,0.07528026
7.285704,0.07457077
7.2081985,0.11988382
6.789178,0.13109383
6.154909,0.16888414
5.5528693,0.20368452
5.660772,0.21032682
5.1698246,0.15658204
4.9911795,0.14128023
4.8029494,0.10911735
4.566969,0.06685405
4.354145,0.052155994
4.263867,0.058881916
3.646257,0.076651335
3.1478686,0.07019867
2.8550553,0.045807414
2.5974202,0.04337127
2.425707,0.037131228
2.3653748,0.019353393
2.3166187,0.014555235
2.322666,0.011552106
2.1718845,0.0105031375
2.0956597,0.010668643
2.0301082,0.012728639
2.0904377,0.0048304144
1.9938037,0.015507189
1.9889257,0.00991975
1.9095058,0.021414282
1.9154258,0.016858974
1.9230945,0.023251258
1.9937034,0.012931278
2.0368536,0.0013402756
1.9572697,0.001495651
1.975919,0.0025358014
1.8658099,0.00027258135
1.8164501,0.0033999495
1.7517722,0.002803321
1.6243079,0.0030677551
1.5320258,-0.00012384169
1.5626874,0.00807903
1.5184846,0.008654689
1.3988571,0.0022029309
1.332279,0.0027143909
1.336185,0.0053605195
1.296248,-0.0002976954
1.2705777,-0.008361336
1.2330892,-0.005468199
1.2755132,-0.0021908227
1.2190638,0.0034146728
1.3169117,0.0026662927
1.5037041,-0.0040436704
1.5554919,-0.00068235025
1.5823951,-2.1805987e-05
1.6801164,-0.0014948696
1.7937069,0.00012356602
1.863096,-0.0007798411
2.0360434,0.0078104427
2.4201243,0.040882982
2.694095,0.034759022
3.1264586,0.05542668
3.449203,0.052571297
3.6213403,0.013888342
3.6081188,-0.0029979292
4.015416,0.045120627
4.6506796,0.09620291
4.744174,0.11076254
4.9457254,0.10373917
4.8285,0.09222587
5.1214433,0.09702808
5.424978,0.12000999
5.891626,0.11378712
5.883382,0.15353647
6.127141,0.11375615
6.11325,0.078639284
6.32998,0.049399026
6.483225,0.015577517
6.4882765,-0.0051723775
6.609748,-0.00533247
6.535796,-0.008211512
6.6151967,-0.003989799
6.884731,-0.0023422241
8.053803,0.0024187798
8.141016,0.006491593
8.203957,0.0030263849
8.1728,-0.00044531934
8.362133,-0.002749985
8.3618965,0.0023570592
8.621696,0.0094794035
8.823172,-0.01581685
8.847336,-0.009299321
8.580715,0.005443301
8.117671,0.0072073024
8.832634,-0.005620897
8.426875,-0.006888982
8.720535,-0.007297797
9.000652,-0.0059062447
8.89167,-0.016363947
8.414303,-0.048315823
8.647615,-0.0053171255
8.659515,-0.020167204
8.674267,-0.004752321
9.184877,-0.023171028
9.087866,-0.006649429
9.07539,-0.01767634
8.896309,-0.014970008
9.015128,-0.010448389
9.086247,-0.005326839
9.1583,-0.0060317665
9.171904,0.00016363338
9.120003,-0.0009286497
9.081154,-0.0009278264
9.071645,-0.007594414
9.416162,-0.013010748
9.56004,-0.009927349
9.509164,-0.0071426723
9.544998,-0.008835783
9.568275,-0.0011859499
9.544019,0.0016968651
9.695776,-0.0126737915
9.604241,-0.0065410286
9.563475,-0.005612705
9.662742,-0.0023798961
9.391256,0.0004639011
9.428801,-0.005276164
9.334508,-0.009383751
9.273491,-0.0107003525
9.101684,-0.0124052055
9.162508,-0.01466666
9.1,-0.011292465
9.022966,-0.010494575
8.952152,-0.011271266
8.870018,-0.001504939
8.729528,-0.0019115992
8.7687645,-0.004053021
8.742036,-0.0013116896
8.801931,0.0030708713
8.750231,0.006169228
8.81505,0.00525132
8.819628,0.0031208768
8.707127,0.0057583423
8.578596,4.056655e-05
8.543082,0.00056774914
8.362086,-0.004703911
8.10736,-0.0019037239
7.1531773,0.070263036
7.024612,0.08718283
6.698882,0.07216641
6.7239637,0.10944764
6.632011,0.11741183
6.4877605,0.10140624
6.2077837,0.069909014
6.007369,0.027955435
5.8381605,-0.017374968
5.6985865,-0.023498757
5.2714233,-0.016954703
5.122706,-0.005618019
5.147356,0.008357625
5.0356464,0.024698025
4.973931,0.011167034
4.943446,0.005772628
4.7012196,0.017874073
4.3607264,0.017569004
4.0949965,0.020337291
3.8335474,0.028515434
3.682597,0.030734349
3.58284,0.027873984
3.5964363,0.028386611
3.6252427,0.033310186
3.586844,0.035048008
3.44735,0.032191716
3.4994617,0.026620213
3.4233134,0.030278994
3.3689697,0.031382725
3.3205981,0.028013939
3.0675445,0.03082114
2.966278,0.028114839
2.8495362,0.022049256
2.7946422,0.021694792
2.6609266,0.02374213
2.4723196,0.025003804
2.0549579,0.024858238
1.7787142,0.024628593
1.651942,0.018224493
1.6593406,0.014717512
1.4603443,0.013366176
1.1999054,0.007609384
1.1680989,0.008672535
1.0999029,0.008518115
1.0964541,0.008911371
1.0139072,0.003742556
0.9651303,0.004136796
0.97153044,0.0060208607
0.8227382,-0.0011425857
0.7540276,-0.0045970026
0.6890104,-0.007030651
0.59111667,-0.0063427836
0.5412755,-0.004612392
0.53300905,-0.0057803635
0.4770472,-0.009001333
0.44754314,-0.010124883
0.4391315,-0.010414541
0.43181133,-0.010081001
0.4110434,-0.010448666
0.38295794,-0.012028733
0.3513825,-0.01343696
0.3196721,-0.014630454
0.32595086,-0.0142631065
0.28586864,-0.0132949725
0.2918012,-0.012260893
0.27742028,-0.012304617
0.23428965,-0.010659549
0.27366424,-0.010961242
0.2296226,-0.010536846
0.20226431,-0.010352569
0.18243861,-0.009717125
0.1722312,-0.009217564
0.17548347,-0.009979
0.16914153,-0.007958917
