predicted forward vel,predicted angular vel
9.760147,-0.014108615
9.836458,-0.012727678
9.784147,-0.010708159
9.744434,-0.015290035
9.78228,-0.009179277
9.796226,-0.015292292
9.786367,-0.017413447
9.798251,0.0002871845
9.902805,-0.002598578
9.888731,-0.010326514
9.895448,-0.021733789
9.595497,-0.014532857
9.646734,-0.009483529
9.474781,-0.010576267
9.428525,-0.012723481
9.185145,-0.007469481
9.275517,-0.0059467144
9.010553,0.00018358417
9.042873,0.004045535
8.894787,0.005057037
8.692743,0.017516108
8.523655,0.024548572
8.617716,0.008745385
8.423971,0.02481376
8.447468,0.045904264
8.424858,0.038556352
7.9748826,0.018749459
7.8279743,-0.021310693
7.7206736,0.004862355
7.3744693,-0.00395309
7.0397587,-0.0026786253
6.8719587,-0.0063706804
6.3875628,-0.009127092
6.28448,-0.0068508014
5.8657417,-0.010439822
5.5318866,-0.014194241
5.4226503,-0.01590698
5.3251815,-0.017317919
5.1618137,-0.01353454
5.13593,-0.012966067
5.0281606,-0.010599162
4.8184576,-0.0031864457
4.8363857,-0.0016838443
4.7756042,-0.0032272153
4.7668867,-0.0048608948
4.7717457,-0.01352079
4.5983925,-0.022746956
4.632182,-0.03612843
4.5207653,-0.03982933
4.4749913,-0.034414306
4.3150935,-0.013745034
4.513554,-0.0027676169
4.324011,0.013031902
4.42996,0.016119124
4.2931085,0.030642604
3.9933038,0.055944555
4.3767023,0.033799842
4.534361,0.059107788
4.3101063,0.05923996
4.022185,0.08878342
3.822434,0.076015405
3.9417715,0.0981114
3.89578,0.13211346
3.7115107,0.14422032
3.4920714,0.14020905
3.5724616,0.17191426
3.7792263,0.2096893
3.5797932,0.273782
3.7146068,0.25625452
3.5656004,0.27006242
3.602237,0.2720099
3.5131757,0.2874424
3.3088517,0.2612571
3.8539727,0.21849854
3.9367852,0.20041455
3.8910055,0.20376107
4.131355,0.20436138
4.0621142,0.22078823
4.2810245,0.26905122
4.3728113,0.30101734
4.204678,0.26099896
4.2152357,0.1834148
4.8334265,0.22239217
4.7232456,0.2660127
4.5401454,0.24691968
5.096794,0.22330995
5.299241,0.19866061
5.4211044,0.20469289
5.64813,0.19498023
5.892847,0.20451112
5.764451,0.19050644
6.3415184,0.12904179
6.4041724,0.13024852
6.6032076,0.1354828
6.636797,0.13769023
6.419245,0.15940972
6.9255543,0.12807418
7.0462503,0.060171627
7.169322,0.011217048
7.6186256,-0.025335295
7.606823,-0.05075662
7.632499,-0.066048026
7.758812,-0.04534506
7.7243614,-0.038817793
8.021387,0.039627403
8.212676,0.05263544
8.241041,0.038281426
8.099133,-0.011683691
8.203952,-0.005801644
8.358599,0.0023327759
8.267036,0.005697243
8.176947,0.021270502
8.29088,0.024242125
8.073292,0.035905756
8.028488,0.030800488
8.117901,0.0152875325
8.016975,-0.00042291544
8.140481,0.00043961406
8.212119,-0.021921119
8.174421,-0.05700282
7.9782825,-0.022988034
7.6795063,-0.07117532
7.8835664,-0.024522962
7.917982,-0.041094698
7.7843876,-0.012324955
7.731118,-0.002561098
7.6590414,-0.005117744
7.589402,-0.008217087
7.152363,-0.0182409
6.8045387,-0.011283137
6.8256736,-0.00979211
6.426372,-0.003618341
6.187021,-0.011933627
5.996804,-0.011598211
5.2933874,-0.013600178
4.9848003,-0.009646855
4.798814,-0.0055621006
4.6999083,-0.0012043137
4.4718294,0.0026125116
4.0702186,0.0010234984
3.9352267,0.05852677
3.6792183,0.057187483
3.3995714,0.048509307
3.182646,0.059483998
3.1852193,0.14789149
2.977234,0.15153441
2.8767896,0.072378874
2.8231132,0.20328648
2.8532372,0.21172984
3.295332,-0.011440555
2.8720865,0.00026336126
2.7824433,0.024315752
2.828977,-0.017423203
2.825858,0.005644506
2.8157396,0.045430377
2.69585,0.041896507
2.742138,0.04344389
2.9129539,0.03976856
2.979764,0.011646781
3.1219783,0.02494392
3.2170908,0.036927387
3.4037628,0.032559082
3.6691678,0.038131446
3.7076252,0.0031216294
3.9747744,0.022850068
3.8802266,0.006160468
4.0961227,-0.012090532
3.9808354,-0.016994515
4.0066524,-0.009742467
4.190529,-0.014979528
4.47833,-0.016710667
5.007017,-0.008936401
5.249068,-0.0029440876
5.056677,-0.000617424
5.0950594,0.0076122712
5.4815006,0.0015552994
5.8867464,0.0069491845
5.9210415,0.019792583
6.097192,0.02512515
6.26409,0.035780963
6.3727694,0.026629485
6.6430097,0.012677588
7.027461,0.005477663
7.0907774,-0.020610841
7.2986784,-0.030227358
7.4262037,-0.027344072
7.645109,-0.0061528906
8.116606,0.010444695
8.168722,0.00024336949
8.156464,-0.026918942
8.210618,-0.050024077
8.393298,-0.05885806
8.518118,-0.024749814
8.691103,-0.014717905
8.869595,0.031453095
8.992522,0.019305948
8.792217,-0.020233156
9.06039,-0.01183226
9.594379,0.010661721
9.661678,7.623434e-05
10.381369,-0.026691845
10.156986,-0.031992003
10.362694,-0.025600342
10.00617,-0.013706977
10.143482,-0.022277651
10.071708,-0.05892837
10.073771,-0.059872784
9.754448,-0.045113407
9.7352295,-0.010525625
9.978109,-0.056279242
9.757172,-0.06871277
9.708761,-0.078494325
10.117014,-0.06700541
10.193735,-0.04359802
10.105864,-0.027033815
9.944498,-0.01768603
9.7112055,-0.016983284
9.561683,-0.019764489
9.647175,0.0046554925
9.650616,-0.018504268
9.6249485,-0.021180855
9.509825,-0.06947061
9.461566,-0.06088885
9.458803,-0.04835082
9.520916,-0.029357513
9.681154,0.010901666
9.6634655,0.02513659
9.546762,0.049479924
9.551714,0.05576974
9.445259,0.058526896
9.488562,0.06716076
9.494089,0.04478477
9.39695,0.016058646
9.338648,-0.011845065
9.500711,-0.02091814
9.581504,-0.025704851
9.334597,-0.03716307
9.15586,-0.038843393
9.29057,-0.016175697
8.861286,-0.0064705163
9.209845,0.029300231
9.103685,0.03187406
8.707761,0.032859072
8.6007,0.017162934
8.762194,0.01705015
9.051987,0.010375201
9.209533,-0.022480076
9.109859,-0.046417855
8.990089,-0.04864239
9.114944,-0.033164486
9.105814,-0.04477886
9.136606,-0.036842957
9.124488,-0.025363391
8.9782,-0.04155685
8.99789,-0.024108345
8.890407,-0.033112988
8.855501,-0.067589015
8.805714,-0.08556472
8.891592,-0.10472034
8.956755,-0.13178776
8.865725,-0.14326884
8.822301,-0.15837638
8.714431,-0.1761194
8.423303,-0.18185809
8.564671,-0.13837026
8.338461,-0.15249057
8.347235,-0.11668943
8.436224,-0.121594384
7.6447988,-0.09775221
7.720984,-0.09838038
7.066433,-0.089529656
6.987814,-0.10615774
6.665516,-0.105933055
6.7077312,-0.08244538
6.4206457,-0.0047557782
6.3036337,0.054717153
6.2892013,0.08417678
6.421834,0.003808828
6.5002337,-0.10546182
6.448514,-0.15232243
6.0843835,-0.05034806
5.912585,-0.10994579
5.7268257,-0.24076308
5.369897,-0.4009644
5.271596,-0.36539388
5.09445,-0.3219657
5.2029953,-0.17170063
5.290308,-0.18831016
5.179765,-0.2009104
4.8770995,-0.13213868
4.7464795,-0.086090155
4.5765853,-0.036447465
4.7047114,-0.055118576
4.7821836,-0.029195694
4.8331656,0.046894774
5.1715736,0.043624118
5.0123687,0.04044108
5.031374,-0.026462046
5.0641837,-0.06776173
5.094352,-0.0042226
5.0729084,-0.007277308
5.1886625,-0.003935164
5.8529444,0.011615248
5.624863,0.037972912
5.5293508,0.07904883
5.512927,0.08162236
5.5699544,0.07894468
5.7961617,0.07783045
5.887303,0.07518137
6.0823836,0.07675107
6.0329466,0.08390863
6.055208,0.05722355
6.1466923,0.017303525
6.398591,0.007323725
6.594701,-0.008910546
6.6431265,-0.021649515
7.026993,-0.032344855
7.08786,-0.020102361
7.114785,-0.021569902
7.479812,-0.02549217
7.6182737,-0.012995573
7.6357193,0.0071189413
7.7354345,0.008986501
7.580531,0.018543862
7.5113335,-0.0034975503
7.5559697,-0.0064079203
7.7282724,-0.006767506
7.818473,0.002590984
8.044558,0.0018726494
8.568675,0.03868904
8.50997,0.049299754
8.722438,0.040429972
8.959625,0.064886324
9.19046,0.017238593
9.1435995,0.02444801
9.377201,0.0046139266
9.525484,0.021730017
9.3851795,0.020231878
9.499868,-0.010835404
9.432575,-0.032134764
9.426592,-0.033172652
9.644071,-0.021924121
9.588189,-0.024378499
9.629255,-0.021389535
9.916259,0.001321434
9.92798,0.0034374427
9.995537,0.008835826
9.977522,-0.021209685
10.03049,-0.008744372
10.050329,-0.014470272
9.980934,-0.009698771
9.935223,0.0014786618
9.886646,-0.0014321934
9.8843,0.004075448
10.042177,0.009717056
10.052575,0.0056727976
10.004141,0.0045547113
9.971056,0.005517924
9.928937,0.00066013355
9.846053,-0.009678679
9.829186,-0.020659084
9.838236,-0.025400532
9.955146,-0.024588374
10.075675,-0.019739581
9.866424,-0.018358922
9.765219,-0.008791912
9.667291,-0.011257872
9.764757,-0.01104207
10.015614,-0.003110217
9.963509,-0.017396009
9.736274,-0.018272178
9.813412,-0.016680969
9.837921,-0.019824067
9.77029,-0.02330382
9.598303,-0.027333362
9.610521,-0.022207828
9.711341,-0.022423258
9.883051,-0.017165208
9.812741,-0.004543785
9.778881,0.0032938663
9.563761,0.014326206
9.686871,0.01911167
9.648897,0.011852911
9.616535,0.008448527
9.584038,0.012811866
9.430059,0.0074419864
9.386446,0.009028253
9.216527,0.011023706
9.128262,0.012566793
8.972567,0.022440352
8.83112,0.033948436
9.001894,0.050592773
9.129462,0.06055735
9.211821,0.06786329
9.102046,0.06171091
8.931984,0.053374283
8.60989,0.04067328
8.669884,0.009281166
8.737602,-0.012273457
8.739325,-0.02267866
8.846838,-0.036208615
8.663224,-0.045339398
8.553497,-0.03393227
8.491102,-0.010780046
8.430304,0.007020006
8.279238,0.010988383
7.9448338,-0.0010037106
7.8049536,-0.010407159
7.8703284,-0.0039476715
8.013639,-0.018552719
7.9373217,-0.02112027
7.815381,0.00643583
7.544411,0.057757936
7.244243,0.021006005
7.340051,-0.04202593
7.707056,0.0034280773
7.154388,-0.034668557
7.07673,-0.03015401
6.785571,0.012594381
6.748355,0.02804988
6.7366734,0.027068192
6.613508,0.04463876
6.1330395,0.037778914
5.864831,0.05446299
5.8478756,0.06267627
5.8233757,0.05706413
5.813305,0.047549777
5.5724034,0.054278784
5.2225056,0.039888144
4.960196,0.013062134
4.840561,0.021948796
4.784233,0.0036069714
4.5541053,0.038250804
4.355924,0.056536146
4.299403,0.070291094
4.264741,0.067340225
4.318169,0.076652326
4.3039722,0.100756615
3.8210955,0.07602629
3.2858222,0.10938898
3.0246952,0.1323002
2.8900938,0.16168422
2.837307,0.15921766
2.3700676,0.16602808
2.1586447,0.16800724
1.9735657,0.15050589
1.9622552,0.1465986
1.7622437,0.18316278
1.754874,0.19451554
1.6884172,0.21003167
1.5041146,0.2183606
1.5528834,0.21821637
1.6494458,0.25526768
1.5053973,0.25246406
1.6341751,0.30049536
1.5380473,0.3017208
1.644711,0.3328482
1.5943503,0.32902282
1.676106,0.34068257
1.6669745,0.32964638
1.9153194,0.3512776
2.0678563,0.36308134
2.1573393,0.38054505
2.1466458,0.3913947
2.2167623,0.42255262
2.126487,0.4342873
2.0392022,0.4235154
2.0925267,0.43479136
2.0691192,0.46315777
2.1372178,0.4751092
2.48346,0.50001913
2.822195,0.51803946
3.3026876,0.5025178
3.535871,0.5010895
3.650742,0.52302706
3.8315585,0.5140291
3.936653,0.47275984
3.9736824,0.45710668
4.296088,0.4386248
4.5127583,0.44015217
4.6049013,0.45060584
4.722378,0.44728482
4.6975803,0.43871436
4.833735,0.37956947
5.0242186,0.35140532
5.251812,0.2819401
5.69205,0.1555131
6.0398293,0.0027334113
6.285597,-0.047497958
6.4222383,-0.0490216
6.8504725,-0.009355679
7.204692,0.022979818
7.32242,-0.005173452
7.55951,-0.037733577
7.3591814,0.008889785
7.9293866,0.13241634
8.283535,0.18457082
8.687664,0.08159262
8.6768675,-0.0015347041
8.990623,-0.031609543
9.119776,-0.01779201
9.218004,-0.0013050307
8.998819,-0.0011240132
9.329675,-0.028942613
9.564346,-0.060628295
9.567652,-0.06452207
9.641594,-0.04524249
9.916362,-0.03281665
10.051826,-0.023684526
10.064886,-0.02163416
10.052591,-0.015153358
10.449881,-0.00083985366
10.597027,0.057192624
10.197275,-0.0050410572
9.919925,-0.010209685
9.806992,-0.020928593
10.027813,-0.028815353
10.03266,-0.030398494
10.055771,-0.024519412
9.993847,-0.015409386
9.752266,0.0067453673
9.678247,0.02564362
9.824734,0.038925346
9.735258,0.02744509
10.071041,0.011544632
9.660895,0.022224965
9.631411,0.004576561
9.681194,0.00069253705
9.63328,0.0020076632
9.529076,-8.5152686e-05
9.35197,0.00061639585
9.395469,0.0021476522
9.175375,-0.00025477074
8.934838,-0.003154017
8.875556,-0.0032566432
8.840423,0.0011966918
8.741121,0.0010513719
8.730236,0.0009160908
8.8631935,-0.002161581
8.338213,-0.004133573
8.462016,0.0073433695
8.574169,0.02459552
8.546265,0.04220102
8.064274,0.026719164
8.025642,0.023183677
8.07205,0.012630772
8.049198,0.0146933
8.020378,0.014228414
7.9315133,0.013993341
7.9052105,0.015069949
8.056435,0.02083287
8.2232685,0.028434895
8.347473,0.03025813
8.553356,0.034730263
8.6012535,0.014025858
8.606944,0.019055126
8.737399,0.03266103
8.950247,0.028527945
8.976202,0.022142123
9.293443,0.024922097
9.306178,0.026406396
9.389488,0.025611855
9.441483,0.019043475
9.451391,0.013835172
9.661434,0.007874389
9.606593,0.0058415914
9.699623,0.0063396767
9.877128,0.03106172
10.247847,0.036862083
10.325779,0.042157564
10.286156,0.05290071
10.469205,0.037723206
10.568912,0.032206926
10.701014,0.02276209
10.838009,0.018810004
10.924685,-0.011724705
11.300779,-0.04601138
11.340222,-0.051290013
11.396992,-0.046390653
11.424596,-0.045942277
11.322964,-0.033480786
11.443954,-0.013019189
11.630415,0.01026292
11.929306,-0.012797225
12.129646,-0.008368876
12.045994,-0.0069017466
12.0058975,0.01133654
11.9332695,0.036961615
12.027256,0.07397414
11.9147625,0.108651176
11.924347,0.12002715
11.915028,0.10783638
11.938856,0.09944991
12.032877,0.100146264
12.047327,0.085368246
11.97064,0.074878
11.841003,0.06827574
11.694571,0.047593042
11.604253,-0.00022806227
11.400437,-0.01740628
11.376232,-0.011522027
11.476108,-0.01997588
11.612488,-0.01457216
11.763418,-0.0034625735
11.708332,0.0038798787
11.406195,-0.00033789687
11.388397,0.0019182088
11.4459305,-0.0027153362
11.3333645,0.0017814869
11.214855,5.3824857e-05
11.204992,-0.002484167
11.087018,-0.006044384
11.32888,-0.0077543706
11.363649,-0.009269454
11.50344,-0.014294637
11.266877,-0.013626048
11.225056,-0.015369972
11.012114,-0.0107118115
11.207881,-0.0120307505
11.01618,-0.024320086
10.924239,-0.030376596
10.927269,-0.031951606
10.957861,-0.027785828
10.946617,-0.024495928
10.877501,-0.023933193
10.941294,-0.021295419
11.145384,-0.017029556
11.30686,-0.01663929
11.240078,-0.017546916
11.204385,-0.013836935
11.055193,-0.01779602
10.702344,-0.01805701
11.05628,-0.013633635
11.081415,-0.01576651
11.108002,-0.013372527
11.075527,-0.015922962
11.005299,-0.015504694
10.915071,-0.016660756
11.067169,-0.013563627
11.093473,-0.009768743
11.00595,-0.017687531
11.215695,-0.0050193556
11.229694,0.0066026542
11.079704,0.006016054
11.019491,-0.011112718
10.770189,-0.025654366
10.909487,-0.027494034
10.777334,0.012044937
10.877558,0.02505889
10.888266,0.058800116
10.92256,0.061883174
10.996939,0.023367744
10.870335,-0.0011798255
10.86315,-0.008844571
10.687002,-0.0063705314
10.656752,-0.00645726
10.471567,-0.0026956964
10.423809,0.009716493
10.3484535,0.013859073
10.059935,0.006722589
9.853186,-0.008526787
9.852552,-0.024420818
9.748632,-0.0023685265
9.7746725,0.01325922
9.656192,0.018408626
9.6046715,0.013079222
9.479167,0.01022071
9.394388,0.012239393
9.488495,0.008517666
9.558696,0.0051563513
9.633383,-0.00040925667
9.600418,-0.011056136
9.345779,-0.0022732485
9.228235,-0.0048165023
9.315245,-0.015675446
9.444919,-0.01254872
9.491281,-0.005625734
9.41628,-0.0008158162
9.169218,-0.0055479277
8.977936,-0.010607315
8.862736,-0.009331018
8.952721,0.0057856664
9.213397,-0.00329604
9.144163,0.03477741
9.074686,0.045715045
9.016162,0.020910747
9.199161,-0.012201164
8.962527,-0.009560777
9.014354,-0.010022124
9.012564,-0.0108743105
9.030424,-0.015401086
8.98513,-0.017043417
9.176342,-0.016563011
9.181431,-0.016572343
9.175076,-0.01574413
9.114185,-0.02172939
9.122202,-0.017668476
8.9920635,-0.025753742
8.9004135,-0.029037045
9.04921,-0.033740036
9.147999,-0.033778243
9.098234,-0.034913152
9.215628,-0.035108835
9.18769,-0.025567105
9.026397,-0.020252308
8.999735,-0.017142905
8.983625,-0.018514363
9.014418,-0.018626107
9.029109,-0.019637534
8.794139,-0.008390961
8.84496,-0.014450394
8.852076,-0.019125393
8.642118,-0.02986691
8.691377,-0.033064805
8.699822,-0.028969904
8.586,-0.014899943
8.65303,-0.019879388
8.832571,-0.0150380675
8.811558,-0.021226896
8.6315155,-0.050762378
8.585403,-0.04298032
8.435402,-0.027941419
7.9159484,-0.029675597
7.5533214,-0.03432355
7.630103,-0.03201694
7.618429,-0.034067996
7.7023926,-0.027997842
7.4014616,-0.0359668
7.377809,-0.035772823
7.575237,-0.034422584
7.3897247,-0.041677594
7.168724,-0.038618483
6.8409386,-0.037069485
6.5566025,-0.0393892
6.142661,-0.041129254
6.1573935,-0.025447717
6.090967,-0.0237121
6.0194693,-0.026069893
5.575778,-0.029264918
5.473467,-0.0339052
5.479313,-0.032552816
5.5235586,-0.03411541
5.381185,-0.040892735
5.352298,-0.015228702
5.169802,-0.02836367
5.23158,-0.034014672
5.0441647,-0.02463892
4.871812,-0.016533202
4.664234,0.0034591723
4.5158525,0.008092031
4.4231215,0.011671119
4.454791,0.022593733
4.6391344,-0.0024707
4.6834188,0.011856312
4.6682377,0.0017058123
4.7441235,-0.0013031419
4.8052573,-0.0069689117
4.996844,-0.031447254
5.147526,-0.056008525
5.219466,-0.09067219
5.3218856,-0.10238899
5.4706087,-0.096391544
5.5560646,-0.12229121
5.7730327,-0.16127202
6.2062697,-0.1871124
6.4387236,-0.2038972
6.976285,-0.2060927
6.9750404,-0.22444873
6.9926233,-0.256007
7.263132,-0.28514582
7.8191495,-0.27057588
8.220449,-0.28269255
8.186304,-0.30599868
8.054517,-0.2641284
8.145552,-0.27631575
8.10017,-0.26954952
8.248305,-0.3695966
8.501648,-0.35500887
8.771757,-0.39804113
9.00453,-0.46141374
9.196569,-0.42304686
9.345953,-0.44113553
9.455639,-0.46177322
9.1434,-0.48392498
9.338799,-0.52047205
9.326265,-0.50171006
9.647216,-0.48385006
9.780458,-0.48077178
9.971273,-0.44086367
9.812656,-0.3629511
9.723431,-0.3122001
9.952951,-0.31786615
10.229163,-0.25795573
10.317427,-0.24852563
10.263811,-0.26272058
10.300709,-0.26488006
10.164717,-0.2757203
10.339491,-0.21672747
10.531828,-0.1980379
10.383005,-0.12231651
10.479476,-0.11236963
10.580536,-0.19576094
10.213915,-0.21033272
10.572297,-0.19201884
10.8028965,-0.19298884
11.169855,-0.19694953
10.904512,-0.23854311
11.214977,-0.26387477
11.038268,-0.2558046
11.262505,-0.28225827
11.145586,-0.29340383
11.134077,-0.30796006
11.258987,-0.32321537
11.304141,-0.31912532
11.195799,-0.30307302
11.151848,-0.24616967
11.292386,-0.17243794
11.190262,-0.11562283
10.960725,-0.053322412
10.975363,-0.018491806
11.024189,0.010583939
11.055001,0.020978082
11.080889,0.021778207
11.034033,0.02205423
10.967892,0.020739201
11.00507,0.019916559
11.027012,0.012296413
10.975798,-0.010896353
10.81558,-0.0117485095
10.6347065,-0.0028849635
10.485786,-0.0117948
10.376846,-0.017092476
10.628872,-0.04206586
10.467314,-0.042937085
10.177824,-0.03923519
10.149433,-0.03558421
10.235043,-0.03527139
10.351306,-0.024214244
10.213614,0.004355979
10.250546,0.012481495
10.156199,0.033495523
10.20197,0.024591755
10.289951,0.01058521
10.28776,-0.0020979587
10.278107,-0.015381625
10.230909,-0.05597496
10.216276,-0.044258825
10.155254,-0.03157136
10.123865,-0.026436752
10.054686,-0.028348
10.011974,-0.046108425
9.800447,-0.037645698
9.802177,-0.040447593
9.353451,-0.008253848
9.17925,-0.03437171
8.687843,-0.040849105
8.636404,-0.038041584
8.56175,-0.023516992
8.4496765,-0.02116525
8.3958,-0.019697504
8.264605,-0.014160261
7.751178,0.013462013
7.6073523,-0.051489107
7.3438406,-0.1273968
7.2914515,-0.11484198
7.436591,-0.12137245
7.5943556,-0.11791949
7.642461,-0.11328897
7.50819,-0.08961536
7.3212614,-0.08493514
7.273503,-0.027830614
7.09435,0.01705339
7.3673406,0.023434594
7.540692,-0.035966814
7.2941628,-0.07560206
7.303071,-0.106388025
7.243706,-0.10418139
7.133171,-0.1685638
6.9300485,-0.21398263
7.065319,-0.25657135
7.0727367,-0.2344578
7.0611773,-0.21782564
6.8972673,-0.216983
6.9547963,-0.22227089
6.992112,-0.16867368
7.2646465,-0.07822144
7.04537,-0.053512767
7.053775,-0.025145365
6.759733,-0.0816147
6.4309163,-0.08831468
6.42082,-0.063740924
6.291479,-0.059933625
6.1895533,-0.012469197
6.082831,-0.0154695455
5.8936377,0.022907985
5.842759,0.0862073
5.7281857,0.1087632
5.6905355,0.10840256
5.63992,0.089634724
5.605294,0.08625635
5.6092873,0.09683245
5.481679,0.097468965
4.939773,0.122265205
4.7747917,0.1319728
4.394615,0.10274679
3.854525,0.15033509
3.6343596,0.1287207
3.1682427,0.2076085
2.7361712,0.20405199
2.4446423,0.20692088
2.255226,0.19481808
2.091836,0.09019251
1.9562582,0.0041101594
1.7268653,-0.008597357
1.6211991,-0.024231581
1.4272332,-0.015168143
1.3435946,-0.03627363
1.2912698,0.02639948
1.2062845,0.05271074
1.4524171,0.059330136
1.428997,0.061331764
1.4471865,0.10636698
1.2433262,0.08508775
0.9629061,0.066599205
1.0645678,0.04443617
1.0361576,0.043509826
1.1796837,0.07301177
1.2458553,0.1043524
0.9517627,0.007614063
0.951128,0.06322409
0.8559301,0.060646757
0.94626904,0.086727574
0.86495566,0.11034925
1.1416922,0.1446916
1.3708923,0.1599227
1.4342518,0.1451895
1.4880834,0.09065208
1.6265767,0.14473042
1.6253872,0.14461768
1.8897582,0.17082158
1.6999338,0.15251593
1.7712951,0.18853906
1.876544,0.22616081
2.156351,0.31234416
2.1690884,0.31387562
2.236737,0.3027416
2.2627084,0.27916595
2.5809016,0.3507052
2.7840009,0.38284868
3.02915,0.40227804
3.0894766,0.4312874
3.1879442,0.4380433
3.4263415,0.44875583
3.3945847,0.438148
3.7473547,0.45505804
3.7976656,0.4114063
3.9254577,0.4609475
4.074942,0.43304434
4.3165216,0.42449263
